uuid,lat,lon,date,season,pl
46d2163d-44b4-4202-b841-5585976d2cf0,-16.921,26.961,2015-12-27,1,0
46d2163d-44b4-4202-b841-5585976d2cf0,-16.921,26.961,2016-01-06,1,0
46fa47e5-c5ff-436e-9574-e68d4520ccb1,-17.054,26.93,2015-11-15,1,0
46fa47e5-c5ff-436e-9574-e68d4520ccb1,-17.054,26.93,2015-11-22,1,1
46fa47e5-c5ff-436e-9574-e68d4520ccb1,-17.054,26.93,2015-11-29,1,1
46fa47e5-c5ff-436e-9574-e68d4520ccb1,-17.054,26.93,2015-12-09,1,1
46fa47e5-c5ff-436e-9574-e68d4520ccb1,-17.054,26.93,2015-12-13,1,1
46fa47e5-c5ff-436e-9574-e68d4520ccb1,-17.054,26.93,2015-12-20,1,0
477b7e8d-dfea-4606-8aff-36e8c78d9dea,-16.598,26.813,2015-12-06,1,
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2015-11-15,1,0
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2015-11-22,1,1
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2015-11-29,1,1
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2015-12-09,1,1
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2015-12-13,1,0
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2015-12-20,1,1
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2015-12-27,1,0
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2016-01-03,1,0
47939706-08f2-41a0-bb1f-f204b6f1df2b,-16.884,27.275,2016-01-10,1,0
47f06b2f-f102-442a-8948-2d0e2d482cc7,-16.919,27.117,2015-12-09,1,0
47f06b2f-f102-442a-8948-2d0e2d482cc7,-16.919,27.117,2015-12-13,1,1
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2015-11-15,1,0
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2015-11-22,1,1
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2015-11-29,1,0
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2015-12-06,1,0
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2015-12-16,1,1
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2015-12-20,1,1
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2015-12-27,1,0
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2016-01-03,1,0
48635f6e-4b9a-45cc-80c5-0efaa869c62d,-16.964,27.099,2016-01-10,1,0
48b2c57f-6a10-45ac-90e4-ac6d2e1bdd27,-16.849,26.781,2015-11-15,1,0
48b2c57f-6a10-45ac-90e4-ac6d2e1bdd27,-16.849,26.781,2015-11-22,1,1
48b2c57f-6a10-45ac-90e4-ac6d2e1bdd27,-16.849,26.781,2015-11-29,1,0
48b2c57f-6a10-45ac-90e4-ac6d2e1bdd27,-16.849,26.781,2015-12-09,1,1
48b2c57f-6a10-45ac-90e4-ac6d2e1bdd27,-16.849,26.781,2015-12-13,1,1
48b2c57f-6a10-45ac-90e4-ac6d2e1bdd27,-16.849,26.781,2015-12-20,1,1
48c828d0-9f32-4593-8b95-bc7994a28b8d,-16.921,27.265,2015-11-15,1,0
48c828d0-9f32-4593-8b95-bc7994a28b8d,-16.921,27.265,2015-11-29,1,1
48c828d0-9f32-4593-8b95-bc7994a28b8d,-16.921,27.265,2015-12-09,1,1
48c828d0-9f32-4593-8b95-bc7994a28b8d,-16.921,27.265,2015-12-13,1,1
48c828d0-9f32-4593-8b95-bc7994a28b8d,-16.921,27.265,2015-12-20,1,1
4932fac2-9510-44f4-a21e-513e0d43fcff,-16.607,26.81,2015-11-15,1,0
4932fac2-9510-44f4-a21e-513e0d43fcff,-16.607,26.81,2015-11-29,1,1
4932fac2-9510-44f4-a21e-513e0d43fcff,-16.607,26.81,2015-12-06,1,1
4932fac2-9510-44f4-a21e-513e0d43fcff,-16.607,26.81,2015-12-13,1,0
4932fac2-9510-44f4-a21e-513e0d43fcff,-16.607,26.81,2015-12-20,1,0
4932fac2-9510-44f4-a21e-513e0d43fcff,-16.607,26.81,2015-12-27,1,1
496c557b-0733-4bdd-a57b-bc48508d727e,-16.935,27.297,2015-11-15,1,0
496c557b-0733-4bdd-a57b-bc48508d727e,-16.935,27.297,2015-11-29,1,0
499a72b8-656c-49de-9a75-00dea25146ba,-16.817,26.831,2015-11-15,1,0
499a72b8-656c-49de-9a75-00dea25146ba,-16.817,26.831,2015-12-09,1,1
499a72b8-656c-49de-9a75-00dea25146ba,-16.817,26.831,2015-12-13,1,1
499a72b8-656c-49de-9a75-00dea25146ba,-16.817,26.831,2015-12-20,1,1
49cba362-c98d-4935-a547-f0231ac8c44a,-16.709,26.895,2015-12-09,1,1
49cba362-c98d-4935-a547-f0231ac8c44a,-16.709,26.895,2015-12-16,1,0
49cba362-c98d-4935-a547-f0231ac8c44a,-16.709,26.895,2015-12-20,1,0
49cba362-c98d-4935-a547-f0231ac8c44a,-16.709,26.895,2015-12-27,1,0
49cba362-c98d-4935-a547-f0231ac8c44a,-16.709,26.895,2016-01-03,1,0
49d34672-7fe9-4434-a797-ed662bce6c66,-16.756,26.978,2015-12-27,1,0
4a58fbbb-376f-4458-abe8-e0c716ceb945,-16.585,26.877,2015-11-15,1,0
4a58fbbb-376f-4458-abe8-e0c716ceb945,-16.585,26.877,2015-11-22,1,1
4a87393d-cdcd-4bd0-934b-c134f36460c7,-16.611,26.869,2015-11-15,1,0
4a87393d-cdcd-4bd0-934b-c134f36460c7,-16.611,26.869,2015-12-16,1,1
4a87393d-cdcd-4bd0-934b-c134f36460c7,-16.611,26.869,2015-12-20,1,1
4ae722c5-e0e0-4876-a038-f29041104aba,-16.93,27.298,2015-11-15,1,0
4ae722c5-e0e0-4876-a038-f29041104aba,-16.93,27.298,2015-11-22,1,1
4ae722c5-e0e0-4876-a038-f29041104aba,-16.93,27.298,2015-11-29,1,0
4ae722c5-e0e0-4876-a038-f29041104aba,-16.93,27.298,2015-12-13,1,1
4ae722c5-e0e0-4876-a038-f29041104aba,-16.93,27.298,2015-12-20,1,1
4afc2d3e-7010-49fb-aabc-525b6da0d753,-16.988,27.067,2015-11-15,1,0
4afc2d3e-7010-49fb-aabc-525b6da0d753,-16.988,27.067,2015-11-29,1,1
4afc2d3e-7010-49fb-aabc-525b6da0d753,-16.988,27.067,2015-12-06,1,1
4afc2d3e-7010-49fb-aabc-525b6da0d753,-16.988,27.067,2015-12-13,1,1
4afc2d3e-7010-49fb-aabc-525b6da0d753,-16.988,27.067,2015-12-20,1,1
4b144665-50e9-4210-a508-e2a1dd0046d2,-17.039,26.94,2015-11-15,1,0
4b144665-50e9-4210-a508-e2a1dd0046d2,-17.039,26.94,2015-11-22,1,0
4b144665-50e9-4210-a508-e2a1dd0046d2,-17.039,26.94,2015-11-29,1,1
4b144665-50e9-4210-a508-e2a1dd0046d2,-17.039,26.94,2015-12-06,1,1
4b144665-50e9-4210-a508-e2a1dd0046d2,-17.039,26.94,2015-12-13,1,1
4b144665-50e9-4210-a508-e2a1dd0046d2,-17.039,26.94,2015-12-20,1,1
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2015-11-15,1,0
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2015-11-22,1,1
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2015-11-30,1,0
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2015-12-13,1,1
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2015-12-20,1,1
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2015-12-27,1,1
4bc9a120-8a3f-41b2-babd-ee8c86a8edc5,-16.915,27.183,2015-11-22,1,1
4bc9a120-8a3f-41b2-babd-ee8c86a8edc5,-16.915,27.183,2015-11-30,1,0
4bc9a120-8a3f-41b2-babd-ee8c86a8edc5,-16.915,27.183,2015-12-09,1,0
4bc9a120-8a3f-41b2-babd-ee8c86a8edc5,-16.915,27.183,2015-12-13,1,0
4bc9a120-8a3f-41b2-babd-ee8c86a8edc5,-16.915,27.183,2015-12-23,1,1
4c1f61f8-e05a-4f58-afc0-5f68548022ec,-16.827,26.794,2015-11-22,1,
4c1f61f8-e05a-4f58-afc0-5f68548022ec,-16.827,26.794,2015-12-09,1,1
4c1f61f8-e05a-4f58-afc0-5f68548022ec,-16.827,26.794,2015-12-13,1,1
4c1f61f8-e05a-4f58-afc0-5f68548022ec,-16.827,26.794,2015-12-20,1,1
4c1f61f8-e05a-4f58-afc0-5f68548022ec,-16.827,26.794,2015-12-27,1,1
4c1f61f8-e05a-4f58-afc0-5f68548022ec,-16.827,26.794,2016-01-03,1,0
4c1f61f8-e05a-4f58-afc0-5f68548022ec,-16.827,26.794,2016-01-10,1,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2015-11-15,1,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2015-11-22,1,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2015-11-30,1,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2015-12-06,1,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2015-12-13,1,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2015-12-20,1,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2015-12-23,1,1
4cb11854-363a-4145-98a1-45fa242add10,-16.79,27.129,2015-11-15,1,0
4cb11854-363a-4145-98a1-45fa242add10,-16.79,27.129,2015-12-13,1,1
4cb11854-363a-4145-98a1-45fa242add10,-16.79,27.129,2015-12-20,1,1
4cb11854-363a-4145-98a1-45fa242add10,-16.79,27.129,2015-12-27,1,1
4cb11854-363a-4145-98a1-45fa242add10,-16.79,27.129,2016-01-03,1,0
4cb11854-363a-4145-98a1-45fa242add10,-16.79,27.129,2016-01-10,1,0
4d524878-b76d-4107-89c2-88c074434712,-16.961,27.032,2015-11-15,1,0
4d524878-b76d-4107-89c2-88c074434712,-16.961,27.032,2015-11-30,1,1
4d524878-b76d-4107-89c2-88c074434712,-16.961,27.032,2015-12-09,1,1
4d524878-b76d-4107-89c2-88c074434712,-16.961,27.032,2015-12-13,1,1
4d524878-b76d-4107-89c2-88c074434712,-16.961,27.032,2015-12-20,1,0
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2015-11-15,1,0
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2015-11-30,1,1
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2015-12-06,1,0
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2015-12-13,1,1
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2015-12-20,1,0
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2015-12-27,1,1
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2016-01-03,1,0
4e84b690-7bfa-4db7-ba0b-3123e93cd02c,-16.985,27.061,2016-01-10,1,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2015-11-29,1,1
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2015-12-09,1,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2015-12-13,1,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2015-12-20,1,1
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2015-11-30,1,1
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2015-12-06,1,0
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2015-12-20,1,0
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2015-12-23,1,1
4ea9a204-594a-4fa0-9ce0-a91355b0e1cf,-16.944,27.09,2015-11-29,1,1
4ea9a204-594a-4fa0-9ce0-a91355b0e1cf,-16.944,27.09,2015-12-13,1,0
4ea9a204-594a-4fa0-9ce0-a91355b0e1cf,-16.944,27.09,2015-12-23,1,1
4f75193d-ebe0-4d6c-9716-ab4fa1931546,-16.727,26.961,2015-11-15,1,0
4f75193d-ebe0-4d6c-9716-ab4fa1931546,-16.727,26.961,2015-11-22,1,1
4f75193d-ebe0-4d6c-9716-ab4fa1931546,-16.727,26.961,2015-11-30,1,0
4f75193d-ebe0-4d6c-9716-ab4fa1931546,-16.727,26.961,2015-12-09,1,1
4f75193d-ebe0-4d6c-9716-ab4fa1931546,-16.727,26.961,2015-12-23,1,1
5127de85-2a51-4938-b253-b7e98b41cb83,-16.874,27.287,2015-11-15,1,0
5127de85-2a51-4938-b253-b7e98b41cb83,-16.874,27.287,2015-11-29,1,0
5127de85-2a51-4938-b253-b7e98b41cb83,-16.874,27.287,2015-12-09,1,1
5127de85-2a51-4938-b253-b7e98b41cb83,-16.874,27.287,2015-12-13,1,1
516a8bc0-2830-40bc-a93a-0c61115e6048,-16.619,26.87,2015-12-09,1,0
516a8bc0-2830-40bc-a93a-0c61115e6048,-16.619,26.87,2015-12-13,1,1
516a8bc0-2830-40bc-a93a-0c61115e6048,-16.619,26.87,2015-12-23,1,1
516a8bc0-2830-40bc-a93a-0c61115e6048,-16.619,26.87,2015-12-27,1,1
516a8bc0-2830-40bc-a93a-0c61115e6048,-16.619,26.87,2016-01-06,1,0
516a8bc0-2830-40bc-a93a-0c61115e6048,-16.619,26.87,2016-01-10,1,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2015-11-15,1,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2015-11-30,1,1
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2015-12-09,1,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2015-12-13,1,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2015-12-20,1,0
5236ac71-f0fc-4037-9b4c-35bbe75cc1ca,-16.938,27.016,2015-11-22,1,1
5236ac71-f0fc-4037-9b4c-35bbe75cc1ca,-16.938,27.016,2015-11-30,1,1
5236ac71-f0fc-4037-9b4c-35bbe75cc1ca,-16.938,27.016,2015-12-13,1,1
5236ac71-f0fc-4037-9b4c-35bbe75cc1ca,-16.938,27.016,2015-12-27,1,1
5236ac71-f0fc-4037-9b4c-35bbe75cc1ca,-16.938,27.016,2016-01-06,1,0
5236ac71-f0fc-4037-9b4c-35bbe75cc1ca,-16.938,27.016,2016-01-10,1,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2015-11-15,1,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2015-11-30,1,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2015-12-13,1,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2015-12-23,1,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2015-12-27,1,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-01-03,1,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-01-10,1,0
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2015-11-15,1,0
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2015-11-22,1,0
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2015-11-30,1,1
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2015-12-09,1,1
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2015-12-13,1,0
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2015-12-20,1,0
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2015-12-27,1,0
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2016-01-03,1,0
52a8a387-8735-4146-b5ec-d8153e3da421,-16.473,26.938,2016-01-10,1,0
52f393e1-a447-44c0-8910-0d9d7315d7fe,-16.52,26.915,2015-12-20,1,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2015-11-22,1,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2015-11-29,1,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2015-12-06,1,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2015-12-13,1,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2015-12-20,1,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2015-12-27,1,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2015-11-15,1,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2015-11-29,1,1
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2015-12-09,1,1
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2015-12-13,1,1
54f07739-2ce6-4768-80ed-ee99f6371c17,-16.821,26.967,2015-11-30,1,1
54f07739-2ce6-4768-80ed-ee99f6371c17,-16.821,26.967,2015-12-06,1,
54f07739-2ce6-4768-80ed-ee99f6371c17,-16.821,26.967,2015-12-13,1,1
54f07739-2ce6-4768-80ed-ee99f6371c17,-16.821,26.967,2015-12-20,1,1
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2015-11-15,1,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2015-11-30,1,1
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2015-12-13,1,1
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2015-12-20,1,0
55b721f3-ccd9-4e8b-af71-635787b2b4c1,-16.617,26.868,2015-12-09,1,0
55b721f3-ccd9-4e8b-af71-635787b2b4c1,-16.617,26.868,2015-12-13,1,0
55b721f3-ccd9-4e8b-af71-635787b2b4c1,-16.617,26.868,2015-12-27,1,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2015-11-29,1,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2015-12-06,1,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2015-12-13,1,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2015-12-20,1,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2015-12-27,1,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-01-03,1,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-01-10,1,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2015-11-15,1,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2015-11-22,1,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2015-11-29,1,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2015-12-06,1,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2015-12-13,1,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2015-12-20,1,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2015-12-27,1,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-01-03,1,1
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2015-12-06,1,1
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2015-12-13,1,1
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2015-12-23,1,0
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2015-12-27,1,0
564a4de5-c477-4dc1-80a4-a5230ef0d743,-16.827,26.794,2015-12-13,1,1
564a4de5-c477-4dc1-80a4-a5230ef0d743,-16.827,26.794,2015-12-27,1,1
569a6897-f2ac-4cd3-b4c9-4209e1d61da5,-16.944,26.984,2015-11-22,1,1
569a6897-f2ac-4cd3-b4c9-4209e1d61da5,-16.944,26.984,2015-11-30,1,1
569a6897-f2ac-4cd3-b4c9-4209e1d61da5,-16.944,26.984,2015-12-09,1,1
569a6897-f2ac-4cd3-b4c9-4209e1d61da5,-16.944,26.984,2015-12-23,1,
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2015-12-13,1,0
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2015-12-20,1,1
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2015-11-22,1,0
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2015-11-29,1,0
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2015-12-09,1,0
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2015-12-13,1,1
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2015-12-20,1,1
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2015-12-06,1,1
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-01-06,1,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2015-11-15,1,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2015-12-09,1,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2015-12-13,1,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2015-12-20,1,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2015-12-27,1,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-01-06,1,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-01-10,1,0
58d39a53-ccb2-408b-8bb7-6c2e96e6e7da,-16.841,26.791,2015-11-15,1,0
58d39a53-ccb2-408b-8bb7-6c2e96e6e7da,-16.841,26.791,2015-11-30,1,1
58d39a53-ccb2-408b-8bb7-6c2e96e6e7da,-16.841,26.791,2015-12-09,1,0
58d39a53-ccb2-408b-8bb7-6c2e96e6e7da,-16.841,26.791,2015-12-13,1,1
58d39a53-ccb2-408b-8bb7-6c2e96e6e7da,-16.841,26.791,2015-12-20,1,1
593705a8-1670-4eba-8724-983c142559a5,-16.827,26.795,2015-11-15,1,0
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2015-12-20,1,
59f9e56f-71d0-4795-8417-af52236f6dfb,-16.736,26.949,2015-12-13,1,1
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.839,26.793,2015-11-15,1,0
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.839,26.793,2015-11-29,1,1
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.839,26.793,2015-12-09,1,1
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.839,26.793,2015-12-20,1,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2015-11-22,1,1
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2015-11-29,1,1
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2015-12-09,1,1
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2015-12-13,1,1
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2015-12-20,1,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2015-12-30,1,1
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2015-11-22,1,1
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2015-12-09,1,0
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2015-12-13,1,0
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2015-12-20,1,1
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2015-12-27,1,1
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2016-01-03,1,0
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2016-01-10,1,0
5adcb604-964f-4b1c-a0a3-5f5f90165ebe,-16.596,26.814,2015-11-22,1,1
5adcb604-964f-4b1c-a0a3-5f5f90165ebe,-16.596,26.814,2015-12-09,1,0
5adcb604-964f-4b1c-a0a3-5f5f90165ebe,-16.596,26.814,2015-12-13,1,0
5adcb604-964f-4b1c-a0a3-5f5f90165ebe,-16.596,26.814,2015-12-20,1,1
5adcb604-964f-4b1c-a0a3-5f5f90165ebe,-16.596,26.814,2015-12-23,1,1
5adcb604-964f-4b1c-a0a3-5f5f90165ebe,-16.596,26.814,2015-12-27,1,1
5adcb604-964f-4b1c-a0a3-5f5f90165ebe,-16.596,26.814,2016-01-06,1,0
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2015-11-15,1,0
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2015-11-22,1,0
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2015-11-29,1,1
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2015-12-09,1,1
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2015-12-13,1,1
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2015-12-20,1,1
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2015-12-27,1,0
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2016-01-03,1,0
5b732fcd-2a4b-43fb-9cad-0ed830090840,-16.216,26.85,2016-01-10,1,0
5c093270-23f6-4645-bb05-66d8b1ef4253,-16.908,27.255,2015-11-15,1,0
5c093270-23f6-4645-bb05-66d8b1ef4253,-16.908,27.255,2015-11-22,1,1
5c093270-23f6-4645-bb05-66d8b1ef4253,-16.908,27.255,2015-11-29,1,0
5c093270-23f6-4645-bb05-66d8b1ef4253,-16.908,27.255,2015-12-09,1,0
5c093270-23f6-4645-bb05-66d8b1ef4253,-16.908,27.255,2015-12-13,1,0
5c093270-23f6-4645-bb05-66d8b1ef4253,-16.908,27.255,2015-12-23,1,1
5c093270-23f6-4645-bb05-66d8b1ef4253,-16.908,27.255,2015-12-27,1,1
5c13f0ee-0906-4bff-91ad-c0a26ad65b20,-16.909,27.255,2015-11-15,1,0
5c13f0ee-0906-4bff-91ad-c0a26ad65b20,-16.909,27.255,2015-11-30,1,0
5c13f0ee-0906-4bff-91ad-c0a26ad65b20,-16.909,27.255,2015-12-09,1,1
5c13f0ee-0906-4bff-91ad-c0a26ad65b20,-16.909,27.255,2015-12-13,1,0
5c13f0ee-0906-4bff-91ad-c0a26ad65b20,-16.909,27.255,2015-12-20,1,0
5c6f191a-a29f-440a-a960-a587c947f3a8,-16.794,27.304,2015-11-22,1,1
5c6f191a-a29f-440a-a960-a587c947f3a8,-16.794,27.304,2015-12-13,1,1
5c6f191a-a29f-440a-a960-a587c947f3a8,-16.794,27.304,2015-12-20,1,1
5c6f191a-a29f-440a-a960-a587c947f3a8,-16.794,27.304,2015-12-27,1,1
